team_short_name,team,team_id,position,first_name,last_name,full_name,jersey_number,age,height,weight,madden_score,total_salary,signing_bonus,birthday,years_pro
CHI,Browns,5,LG,Michael,Dunn,Michael Dunn,68,27,77,307,63,780000,0,778032000,3
KAN,Cowboys,11,MLB,Francis,Bernard,Francis Bernard,53,26,72,230,63,1290000,0,797299200,1
KAN,Cowboys,11,FS,Israel,Mukuamu,Israel Mukuamu,38,21,76,205,63,3490000,120000,943747200,0
KAN,Cowboys,11,DT,Justin,Hamilton,Justin Hamilton,99,28,74,315,63,1670000,0,743731200,5
CHI,Broncos,4,RE,Deyon,Sizer,Deyon Sizer,94,25,75,280,63,1280000,0,840153600,2
CHI,Broncos,4,CB,Kary,Vincent Jr,Kary Vincent Jr,35,22,70,185,63,3490000,100000,920073600,0
CHI,Broncos,4,FS,P.J.,Locke,P.J. Locke,37,24,70,202,63,780000,0,855705600,2
CHI,Broncos,4,FS,Trey,Marshall,Trey Marshall,36,25,72,207,63,920000,0,824169600,3
ATL,Lions,19,WR,Victor,Bolden Jr,Victor Bolden Jr,13,26,68,178,63,1420000,0,796953600,5
ATL,Packers,20,FS,Henry,Black,Henry Black,41,24,72,204,63,1390000,0,852249600,1
ATL,Packers,20,RG,Royce,Newman,Royce Newman,70,24,77,310,63,3490000,480000,871776000,0
ATL,Packers,20,CB,Shemar,Jean-Charles,Shemar Jean-Charles,22,23,70,190,63,3490000,240000,898300800,0
ATL,Texans,32,QB,Davis,Mills,Davis Mills,10,22,76,225,63,4060000,1160000,908928000,0
ATL,Texans,32,MLB,Nate,Hall,Nate Hall,47,25,74,235,63,1680000,0,828748800,1
KAN,Colts,10,HB,Benny,LeMay,Benny LeMay,42,23,68,215,63,1160000,0,877132800,1
KAN,Colts,10,QB,Jacob,Eason,Jacob Eason,9,23,78,231,63,3300000,720000,879724800,1
KAN,Colts,10,LT,Julie'n,Davenport,Julie'n Davenport,73,26,79,315,63,600000,390000,789609600,4
KAN,Colts,10,WR,Mike,Strachan,Mike Strachan,17,24,77,226,63,3490000,100000,871430400,0
KAN,Colts,10,DT,Robert,Windsor,Robert Windsor,93,24,77,290,63,1160000,0,853286400,1
KAN,Colts,10,LT,Sam,Tevi,Sam Tevi,71,26,77,315,63,1450000,1000000,784857600,4
KAN,Colts,10,MLB,Skai,Moore,Skai Moore,55,26,74,225,63,850000,0,789523200,3
KAN,Colts,10,MLB,Zaire,Franklin,Zaire Franklin,44,25,72,239,63,2460000,80000,836265600,3
ATL,Jaguars,17,HB,Devine,Ozigbo,Devine Ozigbo,22,24,71,225,63,850000,0,844214400,2
ATL,Jaguars,17,WR,Jalen,Camp,Jalen Camp,12,23,74,220,63,3490000,160000,900028800,0
KAN,Chiefs,9,HB,Elijah,McGuire,Elijah McGuire,24,27,70,214,63,850000,0,770428800,5
KAN,Chiefs,9,LT,Prince Tega,Wanogho,Prince Tega Wanogho,70,23,77,308,63,1280000,0,880156800,1
KAN,Chiefs,9,LG,Trey,Smith,Trey Smith,65,22,78,331,63,3490000,120000,929491200,0
ATL,Raiders,23,FS,Dallin,Leavitt,Dallin Leavitt,32,27,70,195,63,850000,0,776304000,3
ATL,Raiders,23,TE,Derek,Carrier,Derek Carrier,85,31,75,240,63,710000,280000,648864000,9
ARI,Chargers,8,WR,Jason,Moore,Jason Moore,11,26,75,215,63,1350000,0,803865600,2
ARI,Chargers,8,RG,Oday,Aboushi,Oday Aboushi,76,30,77,315,63,500000,1100000,676080000,8
ARI,Chargers,8,TE,Stephen,Anderson,Stephen Anderson,82,28,75,230,63,920000,0,728352000,5
ATL,Rams,24,TE,Jacob,Harris,Jacob Harris,87,24,77,215,63,3490000,480000,861148800,0
ATL,Rams,24,FS,Juju,Hughes,Juju Hughes,23,23,71,188,63,780000,0,900806400,1
ATL,Rams,24,SS,Nick,Scott,Nick Scott,33,26,71,200,63,2520000,80000,800668800,2
ATL,Rams,24,WR,Nsimba,Webster,Nsimba Webster,14,25,70,180,63,850000,0,822700800,2
ATL,Rams,24,WR,Trishton,Jackson,Trishton Jackson,83,23,73,191,63,2280000,10000,889401600,1
ATL,Rams,24,HB,Xavier,Jones,Xavier Jones,25,24,71,208,63,2280000,10000,872380800,1
MIA,Dolphins,12,C,Michael,Deiter,Michael Deiter,63,24,78,310,63,2830000,980000,841708800,2
MIA,Dolphins,12,CB,Terrell,Bonds,Terrell Bonds,35,25,68,182,63,1350000,0,837993600,1
MIN,Vikings,31,WR,Blake,Proehl,Blake Proehl,13,22,74,186,63,2430000,0,916099200,0
MIN,Vikings,31,LG,Dakota,Dozier,Dakota Dozier,78,30,76,313,63,850000,0,672969600,7
MIN,Vikings,31,LT,Rashod,Hill,Rashod Hill,69,29,78,309,63,500000,1880000,695174400,5
ATL,Patriots,22,MLB,Cameron,McGrone,Cameron McGrone,48,21,73,234,63,3490000,240000,961632000,0
ATL,Saints,27,MLB,Andrew,Dowell,Andrew Dowell,50,24,73,225,63,660000,0,848102400,2
ATL,Saints,27,SS,Eric,Burrell,Eric Burrell,32,23,72,195,63,2420000,0,884217600,0
ATL,Giants,16,CB,Chris,Milton,Chris Milton,31,28,71,190,63,850000,0,716515200,5
ATL,Giants,16,RE,RJ,McIntosh,RJ McIntosh,90,25,76,283,63,2460000,320000,833673600,3
ATL,Giants,16,HB,Taquan,Mizzell Sr,Taquan Mizzell Sr,25,27,70,185,63,1420000,0,751161600,5
ATL,Jets,18,LOLB,Del'Shawn,Phillips,Del'Shawn Phillips,43,24,74,230,63,780000,0,844819200,2
ATL,Jets,18,WR,Lawrence,Cager,Lawrence Cager,15,24,77,220,63,780000,0,872035200,1
MIA,Eagles,13,RT,Matt,Pryor,Matt Pryor,69,26,79,332,63,2460000,120000,787536000,3
MIA,Eagles,13,LE,Patrick,Johnson,Patrick Johnson,48,22,74,250,63,3490000,100000,915926400,0
MIA,Eagles,13,CB,Shakial,Taylor,Shakial Taylor,36,24,72,181,63,2170000,0,851644800,2
ATL,Steelers,29,RE,Carlos,Davis,Carlos Davis,73,25,74,320,63,3300000,80000,840672000,1
ATL,Steelers,29,QB,Dwayne,Haskins Jr,Dwayne Haskins Jr,3,24,75,220,63,1350000,0,862617600,2
ATL,Steelers,29,RE,Isaiahh,Loudermilk,Isaiahh Loudermilk,92,23,78,293,63,3480000,320000,876441600,0
ATL,Steelers,29,CB,Tre,Norwood,Tre Norwood,21,22,72,192,63,3490000,80000,924480000,0
ATL,Steelers,29,MLB,Ulysees,Gilbert III,Ulysees Gilbert III,54,24,72,230,63,2540000,120000,871084800,2
SFO,49ers,15,ROLB,Azeez,Al-Shaair,Azeez Al-Shaair,51,24,73,228,63,1690000,70000,870652800,2
SFO,49ers,15,TE,Charlie,Woerner,Charlie Woerner,89,23,77,245,63,3300000,190000,876960000,1
SFO,49ers,15,RE,Daeshon,Hall,Daeshon Hall,77,26,77,266,63,1350000,0,803088000,4
SFO,49ers,15,WR,Jauan,Jennings,Jauan Jennings,15,24,75,215,63,660000,0,868492800,1
ATL,Seahawks,28,FS,Aashari,Crosswell,Aashari Crosswell,39,21,72,205,63,2420000,0,965692800,0
ATL,Seahawks,28,DT,Bryan,Mone,Bryan Mone,90,25,75,366,63,850000,0,814147200,2
ATL,Seahawks,28,DT,Cedrick,Lattimore,Cedrick Lattimore,75,23,75,300,63,1160000,0,886723200,1
ATL,Seahawks,28,WR,Darvin,Kidsy,Darvin Kidsy,13,26,72,180,63,780000,0,795571200,3
ATL,Seahawks,28,RG,Jamarco,Jones,Jamarco Jones,73,25,76,293,63,2390000,240000,833846400,3
ATL,Seahawks,28,MLB,Jon,Rhattigan,Jon Rhattigan,59,22,72,236,63,2420000,0,917913600,0
ATL,Seahawks,28,FB,Nick,Bellore,Nick Bellore,44,32,73,250,63,3250000,1200000,610934400,10
ATL,Seahawks,28,WR,Penny,Hart,Penny Hart,19,25,68,180,63,1280000,0,836524800,1
CHI,Buccaneers,6,ROLB,Cam,Gill,Cam Gill,49,23,74,240,63,2250000,60000,882057600,1
CHI,Buccaneers,6,MLB,Joe,Jones,Joe Jones,53,27,72,240,63,870000,80000,761788800,4
CHI,Buccaneers,6,MLB,K.J.,Britt,K.J. Britt,52,22,73,239,63,3490000,260000,928454400,0
CHI,Buccaneers,6,CB,Nate,Brooks,Nate Brooks,38,24,72,192,63,780000,0,841881600,2
ATL,Titans,30,TE,Briley,Moore,Briley Moore,49,23,76,250,63,2430000,0,884649600,0
ATL,Titans,30,LT,David,Quessenberry,David Quessenberry,72,31,77,307,63,850000,0,651456000,4
ATL,Titans,30,RE,Larrell,Murchison,Larrell Murchison,91,24,74,297,63,3300000,270000,861840000,1
ATL,Titans,30,WR,Nick,Westbrook-Ikhine,Nick Westbrook-Ikhine,15,24,75,215,63,780000,0,858902400,1
ATL,Titans,30,WR,Racey,McMath,Racey McMath,81,22,75,217,63,3490000,160000,929318400,0
ATL,Titans,30,ROLB,Rashad,Weaver,Rashad Weaver,99,23,76,259,63,3490000,640000,879120000,0
ATL,Titans,30,LOLB,Tuzar,Skipper,Tuzar Skipper,59,26,75,246,63,1280000,0,802310400,2
ATL,Commanders,26,CB,Danny,Johnson,Danny Johnson,32,25,69,190,63,910000,120000,816566400,3
ATL,Commanders,26,RG,Wes,Martin,Wes Martin,67,25,75,311,63,2540000,630000,831600000,2
ATL,Commanders,26,RE,William,Bradley-King,William Bradley-King,56,23,75,254,63,3490000,100000,882748800,0
ARI,Cardinals,7,WR,A.J.,Richardson,A.J. Richardson,83,26,71,212,62,660000,0,802051200,2
ARI,Cardinals,7,WR,Antoine,Wesley,Antoine Wesley,33,23,76,206,62,780000,0,877478400,2
ARI,Cardinals,7,SS,Jamal,Carter,Jamal Carter,27,27,73,215,62,850000,0,766108800,4
ATL,Falcons,14,CB,Avery,Williams,Avery Williams,35,23,68,195,62,3490000,240000,900460800,0
ATL,Falcons,14,C,Drew,Dalman,Drew Dalman,67,22,75,299,62,3490000,760000,908409600,0
ATL,Falcons,14,WR,Jeff,Badet,Jeff Badet,1,25,72,182,62,780000,0,818640000,2
ATL,Falcons,14,SS,JR,Pace,JR Pace,41,22,73,205,62,2420000,0,907632000,0
ATL,Falcons,14,FB,Keith,Smith,Keith Smith,40,29,72,240,62,2850000,1460000,702691200,7
ATL,Panthers,21,ROLB,Clay,Johnston,Clay Johnston,57,25,73,227,62,1160000,0,839462400,1
ATL,Panthers,21,WR,Omar,Bayless,Omar Bayless,17,24,73,210,62,2190000,100000,850608000,1
ATL,Panthers,21,QB,P.J.,Walker,P.J. Walker,6,26,71,210,62,1420000,150000,793756800,3
CHI,Bears,1,RG,Alex,Bars,Alex Bars,64,25,77,314,62,850000,0,810518400,2
CHI,Bears,1,HB,Artavis,Pierce,Artavis Pierce,46,25,71,208,62,780000,0,832291200,1
CHI,Bears,1,TE,Jesper,Horsted,Jesper Horsted,87,24,75,237,62,1280000,0,857001600,2
CHI,Bengals,2,FS,Brandon,Wilson,Brandon Wilson,40,27,70,200,62,3000000,1120000,775267200,4
CHI,Bengals,2,CB,Donnie,Lewis Jr,Donnie Lewis Jr,33,25,72,190,62,1280000,0,837907200,3
CHI,Bengals,2,LT,Hakeem,Adeniji,Hakeem Adeniji,77,23,76,302,62,3300000,200000,881539200,1
CHI,Bengals,2,CB,Jalen,Davis,Jalen Davis,35,25,70,185,62,850000,0,823219200,3
CHI,Bengals,2,TE,Thaddeus,Moss,Thaddeus Moss,81,23,74,249,62,1680000,0,895104000,1
CHI,Bengals,2,WR,Trenton,Irwin,Trenton Irwin,16,25,74,207,62,660000,0,818553600,1
KAN,Cowboys,11,LT,Brandon,Knight,Brandon Knight,69,24,76,314,62,1760000,0,859852800,2
KAN,Cowboys,11,CB,Deante,Burton,Deante Burton,33,27,74,205,62,1670000,0,773971200,4
KAN,Cowboys,11,LT,Josh,Ball,Josh Ball,76,23,79,304,62,3490000,480000,895190400,0
CHI,Broncos,4,TE,Eric,Saubert,Eric Saubert,82,27,77,243,62,850000,0,768441600,4
CHI,Broncos,4,LE,Jonathon,Cooper,Jonathon Cooper,53,23,75,256,62,3490000,100000,884217600,0
CHI,Broncos,4,CB,Parnell,Motley,Parnell Motley,42,23,72,184,62,780000,0,877996800,1
CHI,Broncos,4,WR,Tyrie,Cleveland,Tyrie Cleveland,16,23,74,209,62,3300000,70000,874713600,1
ATL,Lions,19,FS,C.J.,Moore,C.J. Moore,38,25,71,195,62,1760000,0,818985600,2
ATL,Lions,19,LG,Logan,Stenberg,Logan Stenberg,71,24,78,317,62,3300000,750000,858643200,1
ATL,Lions,19,HB,Michael,Warren II,Michael Warren II,46,22,69,226,62,660000,0,910828800,0
ATL,Packers,20,TE,Dominique,Dafney,Dominique Dafney,49,24,74,235,62,1390000,0,865296000,1
ATL,Packers,20,TE,Isaac,Nauta,Isaac Nauta,82,24,75,244,62,1350000,0,864172800,2
ATL,Packers,20,MLB,Isaiah,McDuffie,Isaiah McDuffie,58,22,73,227,62,3490000,120000,932515200,0
KAN,Colts,10,CB,Andre,Chachere,Andre Chachere,36,25,72,200,62,1280000,0,823910400,4
KAN,Colts,10,ROLB,E.J.,Speed,E.J. Speed,45,26,76,224,62,2540000,280000,801964800,2
ATL,Jaguars,17,ROLB,Jordan,Smith,Jordan Smith,92,23,78,255,62,3490000,720000,892166400,0
ATL,Jaguars,17,TE,Luke,Farrell,Luke Farrell,89,23,78,258,62,3490000,340000,876787200,0
KAN,Chiefs,9,LE,Austin,Edwards,Austin Edwards,60,24,75,280,62,660000,0,872640000,1
KAN,Chiefs,9,CB,BoPete,Keyes,BoPete Keyes,29,23,73,202,62,3300000,80000,879033600,1
KAN,Chiefs,9,LE,Demone,Harris,Demone Harris,96,25,76,272,62,1350000,0,820281600,3
KAN,Chiefs,9,CB,Dicaprio,Bootle,Dicaprio Bootle,2,23,70,180,62,2420000,190000,874454400,0
KAN,Chiefs,9,RE,Joshua,Kaindoh,Joshua Kaindoh,59,22,78,258,62,3490000,480000,914716800,0
ATL,Raiders,23,LOLB,Javin,White,Javin White,53,24,74,211,62,1160000,0,856483200,1
ATL,Raiders,23,CB,Keisean,Nixon,Keisean Nixon,22,24,70,200,62,1730000,30000,866937600,2
ARI,Chargers,8,QB,Chase,Daniel,Chase Daniel,7,34,72,225,62,850000,0,529027200,12
ARI,Chargers,8,LE,Cortez,Broughton,Cortez Broughton,91,25,74,293,62,2540000,60000,810000000,2
ARI,Chargers,8,LE,Joe,Gaziano,Joe Gaziano,92,24,76,280,62,1680000,0,843782400,1
ARI,Chargers,8,LT,Trey,Pipkins III,Trey Pipkins III,79,24,78,304,62,2730000,880000,841881600,2
ATL,Rams,24,WR,Ben,Skowronek,Ben Skowronek,81,24,75,220,62,3490000,80000,867369600,0
ATL,Rams,24,ROLB,Chris,Garrett,Chris Garrett,48,23,76,241,62,3490000,80000,897609600,0
ATL,Rams,24,WR,J.J.,Koski,J.J. Koski,17,24,73,195,62,1280000,0,851644800,1
ATL,Rams,24,HB,Raymond,Calais,Raymond Calais,30,23,68,188,62,1680000,0,891475200,1
MIA,Dolphins,12,SS,Brian,Cole II,Brian Cole II,41,24,74,205,62,1160000,0,860025600,1
MIA,Dolphins,12,HB,Gerrid,Doaks,Gerrid Doaks,23,23,71,228,62,3490000,80000,897350400,0
MIA,Dolphins,12,LE,Jonathan,Ledbetter,Jonathan Ledbetter,93,23,76,264,62,1460000,100000,874022400,2
MIN,Vikings,31,CB,Dylan,Mabin,Dylan Mabin,37,23,73,195,62,780000,0,874195200,1
ATL,Saints,27,DT,Albert,Huggins Jr,Albert Huggins Jr,60,24,75,305,62,780000,0,867369600,3
ATL,Saints,27,ROLB,Chase,Hansen,Chase Hansen,42,28,75,222,62,1350000,0,737856000,2
ATL,Saints,27,DT,Christian,Ringo,Christian Ringo,70,29,73,298,62,1490000,0,700185600,6
ATL,Saints,27,TE,Dylan,Soehner,Dylan Soehner,89,23,79,268,62,2420000,200000,878947200,0
ATL,Saints,27,TE,Garrett,Griffin,Garrett Griffin,45,27,76,240,62,1420000,0,762739200,5
ATL,Saints,27,SS,J.T.,Gray,J.T. Gray,48,25,72,202,62,2500000,1500000,821923200,3
ATL,Saints,27,WR,Kawaan,Baker,Kawaan Baker,14,23,73,210,62,3490000,80000,903916800,0
ATL,Saints,27,DT,Lorenzo,Neal,Lorenzo Neal,54,23,74,318,62,2420000,0,878601600,0
ATL,Saints,27,LOLB,Shaq,Smith,Shaq Smith,58,24,74,245,62,2420000,0,859334400,0
ATL,Giants,16,ROLB,Elerson,Smith,Elerson Smith,58,23,78,262,62,3490000,740000,900633600,0
ATL,Giants,16,LOLB,Trent,Harris,Trent Harris,93,25,74,255,62,1280000,0,811296000,2
ATL,Jets,18,FS,Bennett,Jackson,Bennett Jackson,39,29,72,192,62,850000,0,684979200,4
ATL,Jets,18,LT,Cameron,Clark,Cameron Clark,72,23,76,308,62,3300000,680000,879638400,1
ATL,Jets,18,CB,Lamar,Jackson,Lamar Jackson,38,23,74,208,62,780000,0,892425600,1
MIA,Eagles,13,LG,Nate,Herbig,Nate Herbig,67,23,76,334,62,1760000,0,900028800,2
ATL,Steelers,29,LT,Dan,Moore Jr,Dan Moore Jr,65,22,77,315,62,3490000,680000,906940800,0
ATL,Steelers,29,SS,Donovan,Stiner,Donovan Stiner,26,22,74,210,62,2420000,0,918691200,0
ATL,Steelers,29,QB,Joshua,Dobbs,Joshua Dobbs,5,26,75,216,62,850000,50000,791078400,4
ATL,Steelers,29,QB,Mason,Rudolph,Mason Rudolph,2,26,77,235,62,3920000,2330000,805939200,3
ATL,Steelers,29,MLB,Tegray,Scales,Tegray Scales,40,25,72,227,62,780000,0,831686400,3
ATL,Steelers,29,RT,Zach,Banner,Zach Banner,72,27,80,335,62,6250000,3250000,756777600,4
ATL,Seahawks,28,WR,Aaron,Fuller,Aaron Fuller,17,23,71,188,62,660000,0,875577600,1
ATL,Seahawks,28,DT,Walter,Palmore,Walter Palmore,64,25,74,317,62,660000,0,839289600,1
CHI,Buccaneers,6,CB,Antonio,Hamilton,Antonio Hamilton,22,28,72,188,62,850000,0,727833600,5
CHI,Buccaneers,6,WR,John,Franklin III,John Franklin III,5,26,73,186,62,660000,0,780105600,3
CHI,Buccaneers,6,RE,Pat,O'Connor,Pat O'Connor,79,27,76,270,62,850000,0,752112000,4
ATL,Titans,30,HB,Jeremy,McNichols,Jeremy McNichols,28,25,69,205,62,920000,0,819936000,5
ATL,Titans,30,WR,Mason,Kinsey,Mason Kinsey,12,23,71,187,62,1280000,0,904348800,1
ATL,Commanders,26,MLB,Jared,Norris,Jared Norris,50,28,73,240,62,850000,140000,743040000,5
ATL,Commanders,26,LOLB,Justin,Phillips,Justin Phillips,45,25,72,235,62,1350000,0,813283200,2
ARI,Cardinals,7,QB,Chris,Streveler,Chris Streveler,15,26,73,216,61,2290000,0,789350400,1
ARI,Cardinals,7,QB,Colt,McCoy,Colt McCoy,12,34,73,210,61,850000,140000,526262400,11
ARI,Cardinals,7,ROLB,Victor,Dimukeje,Victor Dimukeje,92,21,74,262,61,3490000,160000,942883200,0
ATL,Falcons,14,HB,Caleb,Huntley,Caleb Huntley,42,22,70,229,61,2420000,0,905817600,0
ATL,Falcons,14,CB,Chris,Williamson,Chris Williamson,29,24,72,205,61,1160000,0,864000000,1
ATL,Falcons,14,TE,Jaeden,Graham,Jaeden Graham,87,25,76,250,61,850000,0,813283200,3
ATL,Falcons,14,FB,John,Raine,John Raine,89,23,73,230,61,2420000,0,890956800,0
ATL,Falcons,14,DT,Olive,Sagapolu,Olive Sagapolu,69,24,74,331,61,660000,0,856051200,1
CHI,Bears,1,RE,LaCale,London,LaCale London,63,24,77,280,61,660000,0,870739200,1
CHI,Bears,1,HB,Ryan,Nall,Ryan Nall,35,25,74,239,61,850000,0,820022400,3
CHI,Bengals,2,LG,Michael,Jordan,Michael Jordan,60,23,78,315,61,2530000,480000,885686400,2
KAN,Cowboys,11,MLB,Luke,Gifford,Luke Gifford,57,26,75,243,61,1700000,60000,809568000,2
CHI,Broncos,4,LE,Jonathan,Harris,Jonathan Harris,92,25,77,295,61,1770000,0,839116800,2
ATL,Lions,19,CB,Alex,Brown,Alex Brown,27,25,71,170,61,780000,0,841363200,2
ATL,Lions,19,DT,Brian,Price,Brian Price,76,27,75,318,61,850000,0,772416000,5
ATL,Lions,19,SS,Godwin,Igwebuike,Godwin Igwebuike,40,26,71,212,61,1280000,0,779155200,3
ATL,Lions,19,LE,Jashon,Cornell,Jashon Cornell,96,24,75,287,61,3300000,80000,851904000,1
ATL,Packers,20,RE,Carlo,Kemp,Carlo Kemp,98,23,75,281,61,2420000,0,883612800,0
ATL,Packers,20,LE,Jack,Heflin,Jack Heflin,90,23,76,306,61,2420000,0,889315200,0
ATL,Packers,20,ROLB,Randy,Ramsey,Randy Ramsey,56,25,75,238,61,780000,0,810432000,2
ATL,Packers,20,CB,Stanford,Samuels III,Stanford Samuels III,46,22,73,187,61,1280000,0,919728000,1
ATL,Packers,20,LOLB,Tipa,Galeai,Tipa Galeai,50,24,77,229,61,1280000,0,856915200,1
ATL,Packers,20,SS,Vernon,Scott,Vernon Scott,36,23,74,202,61,3300000,80000,873936000,1
KAN,Colts,10,RG,Danny,Pinter,Danny Pinter,63,25,76,306,61,3300000,350000,835142400,1
ATL,Raiders,23,MLB,Asmar,Bilal,Asmar Bilal,57,24,74,230,61,1160000,0,860803200,1
ATL,Raiders,23,RT,Sam,Young,Sam Young,69,34,80,302,61,850000,0,551491200,11
ARI,Chargers,8,DT,Breiden,Fehoko,Breiden Fehoko,96,24,75,300,61,1480000,0,845337600,1
ARI,Chargers,8,HB,Darius,Bradwell,Darius Bradwell,34,24,72,235,61,1160000,0,863654400,1
ARI,Chargers,8,QB,Easton,Stick,Easton Stick,2,24,73,224,61,2520000,280000,842745600,2
ARI,Chargers,8,RE,Frederick,Smith Jr,Frederick Smith Jr,77,24,75,300,61,1160000,0,861408000,1
ATL,Rams,24,SS,Jake,Gervase,Jake Gervase,39,25,73,212,61,1350000,0,811382400,2
ATL,Rams,24,TE,Johnny,Mundt,Johnny Mundt,82,26,76,232,61,820000,100000,785548800,4
ATL,Rams,24,LE,Marquise,Copeland,Marquise Copeland,93,24,74,287,61,1350000,0,863136000,2
MIN,Vikings,31,ROLB,Blake,Lynch,Blake Lynch,48,24,74,235,61,1680000,0,855878400,1
MIN,Vikings,31,RG,Dru,Samia,Dru Samia,73,24,77,305,61,2540000,720000,872208000,2
MIN,Vikings,31,RT,Olisaemeka,Udoh,Olisaemeka Udoh,74,24,78,327,61,2540000,160000,855878400,2
MIN,Vikings,31,TE,Zach,Davidson,Zach Davidson,40,23,79,245,61,3490000,300000,900460800,0
ATL,Saints,27,QB,Ian,Book,Ian Book,16,23,72,210,61,3490000,660000,891216000,0
ATL,Saints,27,FB,Sutton,Smith,Sutton Smith,47,25,72,235,61,660000,0,827452800,2
ATL,Steelers,29,DT,Abdullah,Anderson,Abdullah Anderson,65,25,75,295,61,780000,0,822441600,3
ATL,Steelers,29,WR,Isaiah,McKoy,Isaiah McKoy,17,21,74,200,61,2420000,0,948585600,0
ATL,Steelers,29,RT,Joe,Haeg,Joe Haeg,71,28,78,298,61,3600000,1000000,731808000,5
ATL,Steelers,29,MLB,Miles,Killebrew,Miles Killebrew,28,28,74,222,61,850000,140000,736992000,5
ATL,Steelers,29,CB,Stephen,Denmark,Stephen Denmark,38,25,74,217,61,1350000,0,829958400,3
ATL,Seahawks,28,RT,Cedric,Ogbuehi,Cedric Ogbuehi,70,29,77,308,61,1070000,700000,704160000,6
CHI,Buccaneers,6,CB,Dee,Delaney,Dee Delaney,30,26,71,200,61,780000,0,793238400,3
CHI,Buccaneers,6,MLB,Grant,Stuard,Grant Stuard,48,22,72,230,61,3490000,60000,908409600,0
CHI,Buccaneers,6,RE,Kobe,Smith,Kobe Smith,71,23,74,312,61,1160000,0,898560000,1
CHI,Buccaneers,6,LE,Sam,Renner,Sam Renner,77,24,76,275,61,1480000,0,856742400,0
CHI,Buccaneers,6,TE,Tanner,Hudson,Tanner Hudson,88,26,77,239,61,850000,0,784598400,3
ATL,Titans,30,MLB,B.J.,Bello,B.J. Bello,53,26,75,229,61,850000,0,783561600,4
ATL,Commanders,26,LE,Jalen,Jelks,Jalen Jelks,57,25,77,260,61,1280000,0,839030400,2
ATL,Commanders,26,C,Keith,Ismael,Keith Ismael,60,23,75,309,61,3300000,310000,901324800,1
ARI,Cardinals,7,CB,Jace,Whittaker,Jace Whittaker,39,26,70,185,60,780000,0,805852800,1
ARI,Cardinals,7,LG,Max,Garcia,Max Garcia,73,29,76,309,60,500000,490000,689644800,6
ATL,Falcons,14,LE,Chris,Slayton,Chris Slayton,79,25,76,307,60,1440000,0,839289600,3
ATL,Falcons,14,MLB,Erroll,Thompson,Erroll Thompson,53,23,73,239,60,2420000,0,875664000,0
CHI,Bengals,2,DT,Freedom,Akinmoladun,Freedom Akinmoladun,92,25,75,286,60,1280000,0,823996800,2
CHI,Bengals,2,RT,Isaiah,Prince,Isaiah Prince,75,24,79,305,60,3170000,0,870134400,2
ATL,Lions,19,TE,Charlie,Taumoepeau,Charlie Taumoepeau,43,23,74,240,60,660000,0,890784000,1
ATL,Lions,19,RE,Kevin,Strong,Kevin Strong,92,25,76,285,60,850000,0,839203200,2
ATL,Raiders,23,DT,Niles,Scott,Niles Scott,78,25,75,320,60,1350000,0,812419200,3
ARI,Chargers,8,RE,Jared,Goldwire,Jared Goldwire,72,23,77,305,60,2420000,190000,883958400,0
ATL,Rams,24,RE,Eric,Banks,Eric Banks,98,23,77,270,60,1280000,0,886118400,1
ATL,Rams,24,CB,Kareem,Orr,Kareem Orr,46,24,71,195,60,850000,0,852163200,3
ATL,Rams,24,MLB,Travin,Howard,Travin Howard,32,25,73,219,60,850000,0,831686400,3
ATL,Saints,27,RG,Calvin,Throckmorton,Calvin Throckmorton,76,25,77,311,60,1280000,0,840153600,1
ATL,Saints,27,CB,Deuce,Wallace,Deuce Wallace,36,24,70,212,60,2420000,0,844128000,0
ATL,Titans,30,CB,Chris,Jones,Chris Jones,36,26,72,200,60,920000,0,808272000,3
ATL,Titans,30,LE,Woodrow,Hamilton,Woodrow Hamilton,78,28,75,315,60,920000,0,724809600,4
ATL,Falcons,14,QB,A.J.,McCarron,A.J. McCarron,5,30,75,215,59,850000,140000,653184000,7
ATL,Packers,20,C,Jake,Hanson,Jake Hanson,67,24,76,296,59,1280000,0,862272000,1
ATL,Packers,20,ROLB,Jonathan,Garvin,Jonathan Garvin,53,22,76,257,59,3300000,70000,933120000,1
ARI,Chargers,8,LT,Brenden,Jaimes,Brenden Jaimes,64,22,78,300,59,3480000,320000,927849600,0
ARI,Chargers,8,MLB,Cole,Christiansen,Cole Christiansen,50,24,73,230,59,1680000,0,870220800,1
ARI,Chargers,8,CB,Donte,Vaughn,Donte Vaughn,39,23,74,210,59,1160000,0,876614400,1
ATL,Rams,24,MLB,Christian,Rozeboom,Christian Rozeboom,56,24,74,230,59,1280000,0,854582400,1
ATL,Saints,27,CB,Bryce,Thompson,Bryce Thompson,31,21,71,190,59,2420000,0,937785600,0
ATL,Saints,27,WR,Jake,Lampman,Jake Lampman,19,27,72,205,59,1420000,0,765158400,4
ATL,Saints,27,C,Will,Clapp,Will Clapp,64,24,77,311,59,920000,0,843091200,3
ATL,Saints,27,ROLB,Wynton,McManis,Wynton McManis,54,26,73,225,59,660000,0,780019200,1
ATL,Seahawks,28,DT,Myles,Adams,Myles Adams,67,23,74,285,59,660000,0,889401600,1
ATL,Seahawks,28,CB,Saivion,Smith,Saivion Smith,36,23,73,200,59,780000,0,878688000,2
ATL,Seahawks,28,TE,Tyler,Mabry,Tyler Mabry,85,24,75,247,59,660000,0,848534400,1
